,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,group,condition
AN11AN24,0.8832753399388229,0.04646130139470991,0.04176719121949975,0.5845382604339232,0.23492220505338834,0.04040922956117655,0.7662874420987735,0.5944269300856997,0.4896775502267382,0.49238042587614805,0.5881543915118495,0.307058942087138,0.043271683957507995,0.0,0.4785745493019161,0.39944901577193226,0.1346897940089197,0.22570475241569732,0.03657481153146239,-0.014215278683090471,0.22570795386015938,0.18481857645228006,0.3118984104972594,0.0,0.0,0.3969725594005413,0.3122513217751753,0.23319011077423146,0.21787539040705114,0.2794661387200251,0.4023158738256617,-0.014215278683090471,0.014215278683090471,0.21801191365169728,-0.014215278683090471,0.2175065886961054,0.3977101628224329,-0.014215278683090471,0.1420314439988728,-0.014215278683090471,-0.04495680865670152,-0.014215278683090471,-0.014215278683090471,0.39821078758623685,0.30829433267604633,0.2320959960493593,0.22346735644758547,0.13692718997703163,control,_experiment_1_6vs3
AN14RA27,1.0584970156801445,0.13468979400891962,-0.02425495042281589,0.5944269300856997,0.6787012158879574,0.4144133296000765,0.8872859429502344,0.7686980922613815,0.9634936260700329,0.7930478314205491,0.42760841426184704,0.1284568628790302,0.13692718997703154,0.04040922956117634,0.046461301394710115,0.30829433267604633,-0.014215278683090471,0.4210130312147973,0.2175065886961054,0.0378130397171578,0.2198752002656123,0.04176719121949961,0.4051827318793911,0.1346897940089197,0.13916458594514347,0.13468979400891956,0.014215278683090471,-0.014215278683090471,-0.014215278683090471,-0.043271683957507995,0.014215278683090471,-0.014215278683090471,0.014215278683090471,-0.014215278683090471,0.22123316192393555,-0.014215278683090471,0.014215278683090471,0.22347055789204753,-0.014215278683090471,0.04176719121949947,-0.014215278683090471,-0.014215278683090471,0.0378130397171578,0.13131954461053236,0.4097980307397338,0.0378130397171578,-0.014215278683090471,0.39944901577193226,control,_experiment_1_6vs3
CA27EY11,1.1727058865912279,0.22346735644758547,0.7652275684705541,1.5286548465286347,0.8629802788999856,0.7876706041772232,0.9321516951535388,0.8670900868714506,0.865035182885718,0.9055491457713907,0.9662429468893527,0.13916458594514353,1.988282867390361,0.1289648852162566,0.13300466930972582,0.05005665902114516,0.4006305217912975,0.31189841049725936,0.3084308559206925,0.21838071536264303,0.31016463320897597,0.3154453428697752,0.04477617669551638,0.0378130397171578,-0.014215278683090471,0.24067226768830358,0.39857958929718257,0.2175065886961055,0.3186361625199131,-0.014215278683090471,0.02539504510727643,0.17609819135251253,0.014215278683090471,-0.014215278683090471,-0.02663327329297191,0.12740950182472965,0.13916458594514347,-0.014215278683090471,0.0,0.22347055789204753,0.1346897940089197,0.3101646332089759,0.014215278683090471,0.2438029726528977,-0.014215278683090471,0.23638413186883145,0.610003119084163,-0.014215278683090471,control,_experiment_1_6vs3
CH15PE11,1.5020509816209673,0.31189841049725936,0.580922129355997,1.2742988282654566,0.6834639358004186,1.1636476844443866,2.356015222847659,1.2848650234199375,1.065894974014955,1.1636476844443866,1.164457610516745,0.5683544809674603,1.1652675365891034,-0.014215278683090471,0.32786996168506055,0.31863936396437514,0.5002607178775932,0.30760837575926914,0.12740950182472957,0.1391645859451434,0.04176719121949961,0.31225132177517534,0.23638413186883145,0.1275929713827022,0.05005665902114502,-0.014215278683090471,-0.014215278683090471,0.04176719121949961,0.014215278683090471,0.03905126790285328,0.36279006225374677,-0.014215278683090471,-0.014215278683090471,0.24067226768830358,-0.014215278683090471,0.041913722299184795,0.13468979400891956,-0.014215278683090471,0.05005665902114516,0.30705894208713813,0.04814642609390357,0.2212331619239354,0.30829433267604633,0.4081126787053696,0.3084308559206925,0.4876237801358362,0.31034108884793393,0.14564757507679912,control,_experiment_1_6vs3
CI21LE06,1.4381146791835095,0.30829433267604633,0.3295272013985681,0.767347315726993,0.7876706041772232,1.0620169125250545,1.38636774298685,1.1627036840569493,1.0769319209555266,1.2848650234199375,1.0847420699865342,0.13131954461053222,0.48799071925178117,0.04040922956117655,0.39857958929718257,0.13014221491339437,-0.014215278683090471,-0.014215278683090471,0.22570795386015938,0.014215278683090471,0.0,0.12759297138270215,0.058917971022956706,0.31863936396437514,-0.02663327329297191,-0.014215278683090471,0.13468979400891962,-0.014215278683090471,0.21987520026561247,-0.014215278683090471,0.052251512333328615,-0.014215278683090471,0.23638413186883137,-0.02539504510727643,-0.03905126790285321,0.04176719121949975,0.13014221491339437,0.05196689194838647,0.014215278683090471,0.04176719121949947,-0.014215278683090471,0.12722603226675716,0.23638413186883145,-0.04176719121949947,0.12896488521625654,0.3977101628224329,0.40063052179129743,0.31225132177517523,control,_experiment_1_6vs3
CL03NA22,1.0847420699865342,0.30843085592069264,0.17609819135251253,0.40063052179129743,0.5786419399870758,0.5797820346715366,1.0948088711456319,0.7930478314205489,0.77004886879577,0.8733115367851374,0.6766960949916982,0.2198752002656123,-0.014215278683090471,0.03803090669102039,0.21987520026561236,-0.014215278683090471,-0.014215278683090471,-0.014215278683090471,0.12759297138270215,-0.014215278683090471,0.21936987531002045,-0.014215278683090471,0.0597673940933708,-0.014215278683090471,-0.014215278683090471,-0.014215278683090471,-0.014215278683090471,-0.014215278683090471,0.3120748661362174,-0.014215278683090471,0.13131954461053236,-0.014215278683090471,0.043271683957507856,0.13014221491339437,0.043271683957508064,-0.014215278683090471,-0.014215278683090471,0.13300466930972596,-0.014215278683090471,-0.014215278683090471,0.05196689194838647,0.053127760084338206,0.014215278683090471,0.3404150388327611,-0.014215278683090471,-0.014215278683090471,0.40741692640304106,-0.014215278683090471,sr,_experiment_1_6vs3
DE02RD13,0.958754244535687,0.619306769508776,0.32325146138025584,0.2320959960493593,0.4057315743686767,0.6240460610870318,0.22570795386015938,0.41203222526338373,0.6715733500912917,0.41863192687810447,0.5797820346715363,0.6722961583663384,0.7876706041772232,0.6822966288240027,1.2093014940050284,0.7732438674659629,0.30760837575926914,0.584716195013474,0.362421260542801,0.5812779985150985,1.0584970156801445,0.8396764929404444,0.9239438951400862,1.188101685387371,0.865035182885718,0.67903070894453,0.3070589420871381,0.9498725055733461,0.580922129355997,0.6715733500912917,1.1276125263403687,0.6372003781603766,0.6968736500400495,0.21969874462665445,0.3977101628224329,0.4876237801358362,0.31100244712881914,0.3084308559206925,0.5069352432155754,0.49136438120169523,0.4576182564826772,0.36869379911665123,0.31225132177517523,0.5881543915118495,0.42703326131342634,0.3154453428697752,0.22123316192393555,1.065894974014955,control,_experiment_1_6vs3
ER10GE09,0.884828074942392,0.1390751867137593,-0.014215278683090471,0.23638413186883137,0.14203144399887288,0.2867158627344989,0.705850137423792,0.6207099473899378,0.31034108884793393,0.49546455972089465,0.4336329629281472,-0.014215278683090471,0.054161745260569924,-0.014215278683090471,0.014215278683090471,0.22570795386015938,0.12896488521625665,0.21851723860728928,0.31815040880287665,-0.014215278683090471,0.02319507679459648,0.04477617669551624,0.1275929713827022,-0.014215278683090471,0.04814642609390357,-0.02319507679459648,0.05635659857275338,0.014215278683090471,0.21851723860728928,-0.014215278683090471,0.15213056420845472,-0.04176719121949961,-0.03781303971715787,-0.014215278683090471,-0.014215278683090471,-0.03543471684700185,-0.014215278683090471,0.13916458594514347,0.2320959960493592,0.21987520026561247,0.13979404803076095,0.08959646210757186,0.0,0.13131954461053236,0.21838071536264303,0.39697255940054144,-0.014215278683090471,0.22570795386015938,control,_experiment_1_6vs3
EV08IS06,0.6834639358004184,0.2196987446266544,0.13131954461053222,0.588635741571488,0.5954908988706554,0.6744961266790184,0.687897162656307,0.6790307089445301,0.8774505358427673,0.7652275684705541,0.7847433487783524,0.5812779985150985,0.22890197495475934,0.22346735644758542,0.04477617669551631,0.23638413186883137,-0.014215278683090471,-0.014215278683090471,0.33414250025891085,0.02425495042281589,0.13131954461053236,0.310164633208976,0.014215278683090471,-0.014215278683090471,0.21987520026561247,0.014215278683090471,-0.014215278683090471,-0.014215278683090471,0.30815780943140025,0.014215278683090471,-0.014215278683090471,0.2320959960493592,-0.014215278683090471,0.043271683957507925,-0.014215278683090471,-0.014215278683090471,-0.014215278683090471,-0.04646130139470991,-0.014215278683090471,0.3973413611114871,0.14203144399887288,-0.014215278683090471,0.2210567062849775,0.02425495042281589,-0.014215278683090471,0.6017634374445057,0.2867158627344989,0.052251512333328476,sr,_experiment_1_6vs3
IN30LA18,1.4901006408507693,0.17478186836426463,0.5397993187510841,1.405710229699615,1.1636476844443866,1.1617596836695119,2.5025875046717916,1.3987883136316,1.2724486577356855,1.065894974014955,1.164457610516745,0.31207486613621727,1.2669103524337542,0.08959646210757186,0.2210567062849775,-0.014215278683090471,0.014215278683090471,-0.014215278683090471,0.4878072496938087,0.014215278683090471,0.21969874462665445,-0.014215278683090471,0.12759297138270215,-0.014215278683090471,0.39734136111148716,0.04477617669551631,0.22347055789204753,0.39734136111148716,0.014215278683090471,-0.014215278683090471,0.30705894208713813,-0.014215278683090471,-0.014215278683090471,0.054161745260569924,0.014215278683090471,0.014215278683090471,-0.014215278683090471,0.0,-0.014215278683090471,0.18120244537435382,0.21838071536264303,0.0921527195572786,0.3070589420871381,0.04176719121949961,-0.014215278683090471,0.13014221491339437,-0.02319507679459648,0.12845686287903024,sr,_experiment_1_6vs3
